strain_id	gene_name
20160729LQRH2	Cry6Ba
20160729LQRH2	Cry6Ba
20160729LQRH2	Cry6Ba
20160729LQRH2	Cry6Ba
20160729LQRH2	Cry6Ba
20160729LQRH2	Cry6Ba
20160729LQRH2	Cry6Ba
20160729LQRH2	Cry6Ba
20160729LQRH2	Cry6Ba
20160729LQRH2	Cry6Ba
20160729LQRH2	Cry6Ba
20160730YYFH2	Cry6Ba
20160730YYFH2	Cry6Ba
20160730YYFH2	Cry6Ba
20160730YYFH2	Cry6Ba
20160730YYFH2	Cry6Ba
20160730YYFH2	Cry6Ba
20160730YYFH2	Cry6Ba
20160730YYFH2	Cry6Ba
20160731HBH1	Cry6Ba
20160731HBH1	Cry6Ba
20160731HBH1	Cry6Ba
20160731HBH1	Cry6Ba
20160731HBH1	Cry6Ba
20141227ZHT080	Cry6Ba
20141227ZHT080	Cry6Ba
20141227ZHT080	Cry6Ba
20141227ZHT080	Cry6Ba
20141227ZHT080	Cry6Ba
20141227ZHT080	Cry6Ba
20141227ZHT085	Cry6Ba
20141227ZHT085	Cry6Ba
20141227ZHT085	Cry6Ba
20141227ZHT085	Cry6Ba
20141227ZHT085	Cry6Ba
20141227ZHT085	Cry6Ba
20141227ZHT085	Cry6Ba
20141227ZHT085	Cry6Ba
20141227ZHT085	Cry6Ba
20141227ZHT085	Cry6Ba
20141227ZHT085	Cry6Ba
20141227ZHT087	Cry6Ba
20141227ZHT087	Cry6Ba
20141227ZHT087	Cry6Ba
20141227ZHT087	Cry6Ba
20141227ZHT087	Cry6Ba
20141227ZHT087	Cry6Ba
20141227ZHT087	Cry6Ba
20141227ZHT087	Cry6Ba
20141227ZHT087	Cry6Ba
20141227ZHT087	Cry6Ba
20141227ZHT087	Cry6Ba
20141231WGJT088	Cry6Ba
20141231WGJT088	Cry6Ba
20141231WGJT088	Cry6Ba
20141231WGJT088	Cry6Ba
20141231WGJT088	Cry6Ba
20141231WGJT091	Cry6Ba
20141231WGJT091	Cry6Ba
20141231WGJT091	Cry6Ba
20141231WGJT091	Cry6Ba
20141231WGJT091	Cry6Ba
20141231WGJT091	Cry6Ba
20141231WGJT091	Cry6Ba
20141231WGJT091	Cry6Ba
20141231WGJT103	Cry6Ba
20141231WGJT103	Cry6Ba
20141231WGJT103	Cry6Ba
20141231WGJT103	Cry6Ba
20141231WGJT103	Cry6Ba
20141231WGJT103	Cry6Ba
20141231WGJT103	Cry6Ba
20141231WGJT103	Cry6Ba
20141231WGJT103	Cry6Ba
20141231WGJT103	Cry6Ba
20141231WGJT105	Cry6Ba
20141231WGJT105	Cry6Ba
20141231WGJT105	Cry6Ba
20141231WGJT105	Cry6Ba
20141231WGJT105	Cry6Ba
20141231WGJT105	Cry6Ba
20141231WGJT105	Cry6Ba
20141231WGJT105	Cry6Ba
20141231WGJT117	Cry6Ba
20141231WGJT117	Cry6Ba
20141231WGJT117	Cry6Ba
20141231WGJT117	Cry6Ba
20141231WGJT117	Cry6Ba
20141231WGJT117	Cry6Ba
20141231WGJT117	Cry6Ba
20141231WGJT117	Cry6Ba
20141231WGJT120	Cry6Ba
20141231WGJT120	Cry6Ba
20141231WGJT120	Cry6Ba
20141231WGJT120	Cry6Ba
20141231WGJT120	Cry6Ba
20141231WGJT120	Cry6Ba
20141231WGJT120	Cry6Ba
20141231WGJT120	Cry6Ba
20141231WGJT122	Cry6Ba
20141231WGJT122	Cry6Ba
20141231WGJT122	Cry6Ba
20141231WGJT122	Cry6Ba
20141231WGJT122	Cry6Ba
20141231WGJT122	Cry6Ba
20141231WGJT122	Cry6Ba
20141231WGJT122	Cry6Ba
20141231WGJT136	Cry6Ba
20141231WGJT136	Cry6Ba
20141231WGJT136	Cry6Ba
20141231WGJT136	Cry6Ba
20141231WGJT136	Cry6Ba
20141231WGJT136	Cry6Ba
20141231WGJT136	Cry6Ba
20141231WGJT136	Cry6Ba
20141231WGJT141	Cry6Ba
20141231WGJT141	Cry6Ba
20141231WGJT141	Cry6Ba
20141231WGJT141	Cry6Ba
20141231WGJT141	Cry6Ba
20141231WGJT141	Cry6Ba
20141231WGJT141	Cry6Ba
20141231WGJT141	Cry6Ba
20141231WGJT144	Cry6Ba
20141231WGJT144	Cry6Ba
20141231WGJT144	Cry6Ba
20141231WGJT144	Cry6Ba
20141231WGJT144	Cry6Ba
20141231WGJT144	Cry6Ba
20141231WGJT144	Cry6Ba
20141231WGJT144	Cry6Ba
20150105WLNT018	Cry6Ba
20150105WLNT018	Cry6Ba
20150105WLNT018	Cry6Ba
20150105WLNT018	Cry6Ba
20150105WLNT018	Cry6Ba
20150105WLNT018	Cry6Ba
20150105WLNT018	Cry6Ba
20150105WLNT018	Cry6Ba
20150328LHMT123	Cry6Ba
20150328LHMT123	Cry6Ba
20150328LHMT123	Cry6Ba
20150328LHMT123	Cry6Ba
20150328LHMT123	Cry6Ba
20150328LHMT123	Cry6Ba
20150328LHMT123	Cry6Ba
20150328LHMT123	Cry6Ba
20150402CHT189	Cry6Ba
20150402CHT189	Cry6Ba
20150402CHT189	Cry6Ba
20150402CHT189	Cry6Ba
20150402CHT190	Cry6Ba
20150402CHT190	Cry6Ba
20150402CHT190	Cry6Ba
20150402CHT190	Cry6Ba
20150403WRLT129	Cry6Ba
20150403WRLT129	Cry6Ba
20150403WRLT129	Cry6Ba
20150403WRLT129	Cry6Ba
20150403WRLT129	Cry6Ba
20150403WRLT129	Cry6Ba
20150403WRLT129	Cry6Ba
20150403WRLT129	Cry6Ba
20150403WRLT135	Cry6Ba
20150403WRLT135	Cry6Ba
20150403WRLT135	Cry6Ba
20150403WRLT135	Cry6Ba
20150403WRLT135	Cry6Ba
20150403WRLT135	Cry6Ba
20150403WRLT135	Cry6Ba
20150403WRLT135	Cry6Ba
20150403WRLT151	Cry6Ba
20150403WRLT151	Cry6Ba
20150403WRLT151	Cry6Ba
20150403WRLT151	Cry6Ba
20150403WRLT151	Cry6Ba
20150403WRLT151	Cry6Ba
20150403WRLT151	Cry6Ba
20150403WRLT151	Cry6Ba
20150410LHMT126	Cry6Ba
20150410LHMT126	Cry6Ba
20150410LHMT126	Cry6Ba
20150410LHMT126	Cry6Ba
20150410LHMT126	Cry6Ba
20150410LHMT126	Cry6Ba
20150410LHMT126	Cry6Ba
20150410LHMT126	Cry6Ba
20150410LHMT129	Cry6Ba
20150410LHMT129	Cry6Ba
20150410LHMT129	Cry6Ba
20150410LHMT129	Cry6Ba
20150410LHMT129	Cry6Ba
20150410LHMT129	Cry6Ba
20150410LHMT129	Cry6Ba
20150410LHMT129	Cry6Ba
20150417LHMT132	Cry6Ba
20150417LHMT132	Cry6Ba
20150417LHMT132	Cry6Ba
20150417LHMT132	Cry6Ba
20150417LHMT132	Cry6Ba
20150417LHMT132	Cry6Ba
20150417LHMT132	Cry6Ba
20150417LHMT132	Cry6Ba
20150417LHMT133	Cry6Ba
20150417LHMT133	Cry6Ba
20150417LHMT133	Cry6Ba
20150417LHMT133	Cry6Ba
20150417LHMT133	Cry6Ba
20150417LHMT133	Cry6Ba
20150417LHMT133	Cry6Ba
20150417LHMT134	Cry6Ba
20150417LHMT134	Cry6Ba
20150417LHMT134	Cry6Ba
20150417LHMT134	Cry6Ba
20150417LHMT134	Cry6Ba
20150417LHMT134	Cry6Ba
20150417LHMT134	Cry6Ba
20150417LHMT134	Cry6Ba
20150420LHMT140	Cry6Ba
20150420LHMT140	Cry6Ba
20150420LHMT140	Cry6Ba
20150420LHMT140	Cry6Ba
20150420LHMT140	Cry6Ba
20150420LHMT140	Cry6Ba
20150420LHMT140	Cry6Ba
20150420LHMT140	Cry6Ba
20150429WST101	Cry6Ba
20150429WST101	Cry6Ba
20150429WST101	Cry6Ba
20150429WST101	Cry6Ba
20150429WST101	Cry6Ba
20150429WST101	Cry6Ba
20150429WST101	Cry6Ba
20150429WST101	Cry6Ba
20150429WST101	Cry6Ba
20150429WST101	Cry6Ba
20150429WST102	Cry6Ba
20150429WST102	Cry6Ba
20150429WST102	Cry6Ba
20150429WST102	Cry6Ba
20150429WST102	Cry6Ba
20150429WST102	Cry6Ba
20150429WST102	Cry6Ba
20150429WST102	Cry6Ba
20150109WRLT018	Cry6Ba
20150109WRLT018	Cry6Ba
20150109WRLT018	Cry6Ba
20150109WRLT018	Cry6Ba
20150109WRLT018	Cry6Ba
20150109WRLT018	Cry6Ba
20150109WRLT018	Cry6Ba
20150109WRLT018	Cry6Ba
20150110WLNT042	Cry6Ba
20150110WLNT042	Cry6Ba
20150110WLNT042	Cry6Ba
20150110WLNT042	Cry6Ba
20150110WLNT042	Cry6Ba
20150110WLNT042	Cry6Ba
20150110WLNT042	Cry6Ba
20150112WLNT048	Cry6Ba
20150112WLNT048	Cry6Ba
20150112WLNT048	Cry6Ba
20150112WLNT048	Cry6Ba
20150112WLNT048	Cry6Ba
20150112WLNT048	Cry6Ba
20150112WLNT048	Cry6Ba
20150112WLNT048	Cry6Ba
20150112WLNT048	Cry6Ba
20150112WLNT048	Cry6Ba
20150114WLNT066	Cry6Ba
20150114WLNT066	Cry6Ba
20150114WLNT066	Cry6Ba
20150114WLNT066	Cry6Ba
20150114WLNT066	Cry6Ba
20150114WLNT066	Cry6Ba
20150114WLNT066	Cry6Ba
20150114WLNT066	Cry6Ba
20150114WLNT066	Cry6Ba
20150114WLNT066	Cry6Ba
20150117WRLT037	Cry6Ba
20150117WRLT037	Cry6Ba
20150117WRLT037	Cry6Ba
20150117WRLT037	Cry6Ba
20150117WRLT037	Cry6Ba
20150117WRLT037	Cry6Ba
20150117WRLT037	Cry6Ba
20150117WRLT037	Cry6Ba
20150117WRLT037	Cry6Ba
20150117WRLT037	Cry6Ba
20150117WRLT044	Cry6Ba
20150117WRLT044	Cry6Ba
20150117WRLT044	Cry6Ba
20150117WRLT044	Cry6Ba
20150117WRLT044	Cry6Ba
20150117WRLT044	Cry6Ba
20150117WRLT044	Cry6Ba
20150117WRLT044	Cry6Ba
20150123LHMT003	Cry6Ba
20150123LHMT003	Cry6Ba
20150123LHMT003	Cry6Ba
20150123LHMT003	Cry6Ba
20150123LHMT003	Cry6Ba
20150123LHMT003	Cry6Ba
20150123LHMT005	Cry6Ba
20150123LHMT005	Cry6Ba
20150123LHMT005	Cry6Ba
20150123LHMT005	Cry6Ba
20150123LHMT005	Cry6Ba
20150123LHMT005	Cry6Ba
20150123LHMT005	Cry6Ba
20150123LHMT005	Cry6Ba
20150126CHT043	Cry6Ba
20150126CHT043	Cry6Ba
20150126CHT043	Cry6Ba
20150126CHT043	Cry6Ba
20150126CHT043	Cry6Ba
20150126CHT043	Cry6Ba
20150126CHT043	Cry6Ba
20150126CHT043	Cry6Ba
20150127LHMT010	Cry6Ba
20150127LHMT010	Cry6Ba
20150127LHMT010	Cry6Ba
20150127LHMT010	Cry6Ba
20150127LHMT010	Cry6Ba
20150127LHMT010	Cry6Ba
20150127LHMT010	Cry6Ba
20150127LHMT010	Cry6Ba
20150201LHMT012	Cry6Ba
20150201LHMT012	Cry6Ba
20150201LHMT012	Cry6Ba
20150201LHMT012	Cry6Ba
20150201LHMT012	Cry6Ba
20150201LHMT012	Cry6Ba
20150201LHMT012	Cry6Ba
20150201LHMT012	Cry6Ba
20150201LHMT015	Cry6Ba
20150201LHMT015	Cry6Ba
20150201LHMT015	Cry6Ba
20150201LHMT015	Cry6Ba
20150201LHMT015	Cry6Ba
20150201LHMT015	Cry6Ba
20150201LHMT015	Cry6Ba
20150201LHMT015	Cry6Ba
20150306LHMT028	Cry6Ba
20150306LHMT028	Cry6Ba
20150306LHMT028	Cry6Ba
20150306LHMT028	Cry6Ba
20150306LHMT028	Cry6Ba
20150306LHMT028	Cry6Ba
20150306LHMT028	Cry6Ba
20150306LHMT028	Cry6Ba
20150306LHMT033	Cry6Ba
20150306LHMT033	Cry6Ba
20150306LHMT033	Cry6Ba
20150306LHMT033	Cry6Ba
20150306LHMT033	Cry6Ba
20150306LHMT033	Cry6Ba
20150306LHMT033	Cry6Ba
20150306LHMT033	Cry6Ba
20150306LHMT034	Cry6Ba
20150306LHMT034	Cry6Ba
20150306LHMT034	Cry6Ba
20150306LHMT034	Cry6Ba
20150306LHMT034	Cry6Ba
20150306LHMT036	Cry6Ba
20150306LHMT036	Cry6Ba
20150306LHMT036	Cry6Ba
20150306LHMT036	Cry6Ba
20150306LHMT036	Cry6Ba
20141219WGJT059	Cry6Ba
20141219WGJT059	Cry6Ba
20141219WGJT059	Cry6Ba
20141219WGJT059	Cry6Ba
20141219WGJT059	Cry6Ba
20141219WGJT059	Cry6Ba
20141219WGJT059	Cry6Ba
20141219WGJT059	Cry6Ba
20141224FLYT082	Cry6Ba
20141224FLYT082	Cry6Ba
20141224FLYT082	Cry6Ba
20141224FLYT082	Cry6Ba
20141224FLYT082	Cry6Ba
20141224FLYT082	Cry6Ba
20141224FLYT082	Cry6Ba
20141224FLYT082	Cry6Ba
20141224FLYT090	Cry6Ba
20141224FLYT090	Cry6Ba
20141224FLYT090	Cry6Ba
20141224FLYT090	Cry6Ba
20141224FLYT090	Cry6Ba
20141224FLYT090	Cry6Ba
20141224FLYT090	Cry6Ba
20141224FLYT090	Cry6Ba
20141224FLYT096	Cry6Ba
20141224FLYT096	Cry6Ba
20141224FLYT096	Cry6Ba
20141224FLYT096	Cry6Ba
20141224FLYT096	Cry6Ba
20141224FLYT096	Cry6Ba
20141224FLYT096	Cry6Ba
20141224FLYT096	Cry6Ba
20141224FLYT100	Cry6Ba
20141224FLYT100	Cry6Ba
20141224FLYT100	Cry6Ba
20141224FLYT100	Cry6Ba
20141224FLYT100	Cry6Ba
20141224FLYT100	Cry6Ba
20141224FLYT100	Cry6Ba
20141224FLYT100	Cry6Ba
20141224FLYT105	Cry6Ba
20141224FLYT105	Cry6Ba
20141224FLYT105	Cry6Ba
20141224FLYT105	Cry6Ba
20141224FLYT105	Cry6Ba
20141224FLYT105	Cry6Ba
20141224FLYT105	Cry6Ba
20141224FLYT105	Cry6Ba
20141225WGJT061	Cry6Ba
20141225WGJT061	Cry6Ba
20141225WGJT061	Cry6Ba
20141225WGJT061	Cry6Ba
20141225WGJT061	Cry6Ba
20141225WGJT061	Cry6Ba
20141225WGJT061	Cry6Ba
20141225WGJT061	Cry6Ba
20141225WGJT063	Cry6Ba
20141225WGJT063	Cry6Ba
20141225WGJT063	Cry6Ba
20141225WGJT063	Cry6Ba
20141225WGJT063	Cry6Ba
20141225WGJT063	Cry6Ba
20141225WGJT063	Cry6Ba
20141225WGJT063	Cry6Ba
20141225WGJT063	Cry6Ba
20141225WGJT063	Cry6Ba
20141225WGJT074	Cry6Ba
20141225WGJT074	Cry6Ba
20141225WGJT074	Cry6Ba
20141225WGJT074	Cry6Ba
20141225WGJT074	Cry6Ba
20141225WGJT074	Cry6Ba
20141225WGJT074	Cry6Ba
20141225WGJT074	Cry6Ba
20141225WGJT078	Cry6Ba
20141225WGJT078	Cry6Ba
20141225WGJT078	Cry6Ba
20141225WGJT078	Cry6Ba
20141225WGJT078	Cry6Ba
20141225WGJT078	Cry6Ba
20141225WGJT078	Cry6Ba
20141225WGJT078	Cry6Ba
20141225WGJT078	Cry6Ba
20141225WGJT078	Cry6Ba
20141225WGJT079	Cry6Ba
20141225WGJT079	Cry6Ba
20141225WGJT079	Cry6Ba
20141225WGJT079	Cry6Ba
20141225WGJT079	Cry6Ba
20141225WGJT079	Cry6Ba
20141225WGJT079	Cry6Ba
20141225WGJT079	Cry6Ba
20141226FLYT129	Cry6Ba
20141226FLYT129	Cry6Ba
20141226FLYT129	Cry6Ba
20141226FLYT129	Cry6Ba
20141226FLYT129	Cry6Ba
20141226FLYT129	Cry6Ba
20141226FLYT129	Cry6Ba
20141226FLYT129	Cry6Ba
20141226FLYT129	Cry6Ba
20141226FLYT129	Cry6Ba
20141226FLYT129	Cry6Ba
20141226FLYT129	Cry6Ba
20141226FLYT129	Cry6Ba
20141226FLYT129	Cry6Ba
20141227ZHT080	Cry6Ba
20141227ZHT080	Cry6Ba
20141227ZHT080	Cry6Ba
20141227ZHT080	Cry6Ba
20141227ZHT080	Cry6Ba
20150306LHMT036	Cry6Ba
20150306LHMT036	Cry6Ba
20150306LHMT036	Cry6Ba
20150306LHMT040	Cry6Ba
20150306LHMT040	Cry6Ba
20150306LHMT040	Cry6Ba
20150306LHMT040	Cry6Ba
20150306LHMT040	Cry6Ba
20150307WRLT055	Cry6Ba
20150307WRLT055	Cry6Ba
20150307WRLT055	Cry6Ba
20150307WRLT055	Cry6Ba
20150307WRLT055	Cry6Ba
20150307WRLT063	Cry6Ba
20150307WRLT063	Cry6Ba
20150307WRLT063	Cry6Ba
20150307WRLT063	Cry6Ba
20150307WRLT063	Cry6Ba
20150307WRLT070	Cry6Ba
20150307WRLT070	Cry6Ba
20150307WRLT070	Cry6Ba
20150307WRLT070	Cry6Ba
20150307WRLT070	Cry6Ba
20150307WRLT072	Cry6Ba
20150307WRLT072	Cry6Ba
20150307WRLT072	Cry6Ba
20150307WRLT072	Cry6Ba
20150307WRLT072	Cry6Ba
20150307WRLT072	Cry6Ba
20150307WRLT072	Cry6Ba
20150307WRLT072	Cry6Ba
20150307WRLT072	Cry6Ba
20150307WRLT072	Cry6Ba
20150307WRLT072	Cry6Ba
20150307WRLT072	Cry6Ba
20150307WRLT072	Cry6Ba
20150307WRLT072	Cry6Ba
20150309WRLT078	Cry6Ba
20150309WRLT078	Cry6Ba
20150309WRLT078	Cry6Ba
20150309WRLT078	Cry6Ba
20150309WRLT078	Cry6Ba
20150309WRLT078	Cry6Ba
20150309WRLT078	Cry6Ba
20150309WRLT078	Cry6Ba
20150309WRLT078	Cry6Ba
20150309WRLT078	Cry6Ba
20150309WRLT078	Cry6Ba
20150309WRLT078	Cry6Ba
20150309WRLT078	Cry6Ba
20150309WRLT078	Cry6Ba
20150309WRLT079	Cry6Ba
20150309WRLT079	Cry6Ba
20150309WRLT079	Cry6Ba
20150309WRLT079	Cry6Ba
20150309WRLT079	Cry6Ba
20150310WRLT098	Cry6Ba
20150310WRLT098	Cry6Ba
20150310WRLT098	Cry6Ba
20150310WRLT098	Cry6Ba
20150310WRLT098	Cry6Ba
20150311CHT054	Cry6Ba
20150311CHT054	Cry6Ba
20150311CHT054	Cry6Ba
20150311CHT054	Cry6Ba
20150311CHT054	Cry6Ba
20150311CHT054	Cry6Ba
20150311CHT054	Cry6Ba
20150311CHT054	Cry6Ba
20150311CHT054	Cry6Ba
20150311CHT054	Cry6Ba
20150311CHT059	Cry6Ba
20150311CHT059	Cry6Ba
20150311CHT059	Cry6Ba
20150311CHT059	Cry6Ba
20150311CHT059	Cry6Ba
20150311CHT059	Cry6Ba
20150311CHT059	Cry6Ba
20150311CHT059	Cry6Ba
20150311CHT065	Cry6Ba
20150311CHT065	Cry6Ba
20150311CHT065	Cry6Ba
20150311CHT065	Cry6Ba
20150311CHT065	Cry6Ba
20150311CHT065	Cry6Ba
20150311CHT065	Cry6Ba
20150311CHT065	Cry6Ba
20150311CHT073	Cry6Ba
20150311CHT073	Cry6Ba
20150311CHT073	Cry6Ba
20150311CHT073	Cry6Ba
20150311CHT073	Cry6Ba
20150311CHT073	Cry6Ba
20150311CHT073	Cry6Ba
20150311CHT073	Cry6Ba
20150311CHT076	Cry6Ba
20150311CHT076	Cry6Ba
20150311CHT076	Cry6Ba
20150311CHT076	Cry6Ba
20150311CHT076	Cry6Ba
20150311CHT076	Cry6Ba
20150311CHT076	Cry6Ba
20150311CHT076	Cry6Ba
20150316CHT094	Cry6Ba
20150316CHT094	Cry6Ba
20150316CHT094	Cry6Ba
20150316CHT094	Cry6Ba
20150316CHT094	Cry6Ba
20150316CHT094	Cry6Ba
20150316CHT094	Cry6Ba
20150316CHT094	Cry6Ba
20150316CHT094	Cry6Ba
20150316CHT094	Cry6Ba
20150316CHT094	Cry6Ba
20150316CHT094	Cry6Ba
20150316CHT094	Cry6Ba
20150316CHT094	Cry6Ba
20150316CHT094	Cry6Ba
20150316CHT094	Cry6Ba
20150316CHT095	Cry6Ba
20150316CHT095	Cry6Ba
20150316CHT095	Cry6Ba
20150316CHT095	Cry6Ba
20150316CHT095	Cry6Ba
20150316CHT095	Cry6Ba
20150316CHT095	Cry6Ba
20150316CHT116	Cry6Ba
20150316CHT116	Cry6Ba
20150316CHT116	Cry6Ba
20150316CHT116	Cry6Ba
20150316CHT116	Cry6Ba
20150316CHT120	Cry6Ba
20150316CHT120	Cry6Ba
20150316CHT120	Cry6Ba
20150316CHT120	Cry6Ba
20150316CHT120	Cry6Ba
20150316CHT120	Cry6Ba
20150316CHT120	Cry6Ba
20150316CHT120	Cry6Ba
20150316LHMT046	Cry6Ba
20150316LHMT046	Cry6Ba
20150316LHMT046	Cry6Ba
20150316LHMT046	Cry6Ba
20150316LHMT046	Cry6Ba
20150316LHMT046	Cry6Ba
20150316LHMT046	Cry6Ba
20150316LHMT046	Cry6Ba
20150323CHT122	Cry6Ba
20150323CHT122	Cry6Ba
20150323CHT122	Cry6Ba
20150323CHT122	Cry6Ba
20150323CHT122	Cry6Ba
20150324LHMT060	Cry6Ba
20150324LHMT060	Cry6Ba
20150324LHMT060	Cry6Ba
20150324LHMT060	Cry6Ba
20150324LHMT060	Cry6Ba
20150324LHMT060	Cry6Ba
20150324LHMT060	Cry6Ba
20150324LHMT060	Cry6Ba
20150324LHMT070	Cry6Ba
20150324LHMT070	Cry6Ba
20150324LHMT070	Cry6Ba
20150324LHMT070	Cry6Ba
20150324LHMT070	Cry6Ba
20150324LHMT070	Cry6Ba
20150324LHMT070	Cry6Ba
20150324LHMT070	Cry6Ba
20150324LHMT074	Cry6Ba
20150324LHMT074	Cry6Ba
20150324LHMT074	Cry6Ba
20150324LHMT074	Cry6Ba
20150324LHMT074	Cry6Ba
20150324LHMT074	Cry6Ba
20150324LHMT074	Cry6Ba
20150324LHMT074	Cry6Ba
20150324LHMT084	Cry6Ba
20150324LHMT084	Cry6Ba
20150324LHMT084	Cry6Ba
20150324LHMT084	Cry6Ba
20150324LHMT084	Cry6Ba
20150324LHMT084	Cry6Ba
20150324LHMT084	Cry6Ba
20150324LHMT084	Cry6Ba
20150326LHMT098	Cry6Ba
20150326LHMT098	Cry6Ba
20150326LHMT098	Cry6Ba
20150326LHMT098	Cry6Ba
20150326LHMT098	Cry6Ba
20150326LHMT098	Cry6Ba
20150326LHMT098	Cry6Ba
20150326LHMT098	Cry6Ba
20150326LHMT101	Cry6Ba
20150326LHMT101	Cry6Ba
20150326LHMT101	Cry6Ba
20150326LHMT101	Cry6Ba
20150326LHMT101	Cry6Ba
20150326LHMT101	Cry6Ba
20150326LHMT101	Cry6Ba
20150326LHMT101	Cry6Ba
20150326LHMT107	Cry6Ba
20150326LHMT107	Cry6Ba
20150326LHMT107	Cry6Ba
20150326LHMT107	Cry6Ba
20150326LHMT107	Cry6Ba
20150326LHMT107	Cry6Ba
20150326LHMT107	Cry6Ba
20150326LHMT107	Cry6Ba
20150326LHMT110	Cry6Ba
20150326LHMT110	Cry6Ba
20150326LHMT110	Cry6Ba
20150326LHMT110	Cry6Ba
20150326LHMT110	Cry6Ba
20150326LHMT110	Cry6Ba
20150326LHMT110	Cry6Ba
20150326LHMT110	Cry6Ba
20150326LHMT116	Cry6Ba
20150326LHMT116	Cry6Ba
20150326LHMT116	Cry6Ba
20150326LHMT116	Cry6Ba
20150326LHMT116	Cry6Ba
20150326LHMT116	Cry6Ba
20150326LHMT116	Cry6Ba
20150326LHMT116	Cry6Ba
20141106WST167	Cry6Ba
20141106WST167	Cry6Ba
20141106WST167	Cry6Ba
20141106WST167	Cry6Ba
20141106WST167	Cry6Ba
20141106WST167	Cry6Ba
20141106WST167	Cry6Ba
20141106WST167	Cry6Ba
20141106WST167	Cry6Ba
20141106WST167	Cry6Ba
20141106ZMFT063	Cry6Ba
20141106ZMFT063	Cry6Ba
20141106ZMFT063	Cry6Ba
20141106ZMFT063	Cry6Ba
20141106ZMFT063	Cry6Ba
20141106ZMFT063	Cry6Ba
20141106ZMFT063	Cry6Ba
20141106ZMFT063	Cry6Ba
20141106ZMFT063	Cry6Ba
20141106ZMFT063	Cry6Ba
20141124DDDT204	Cry6Ba
20141124DDDT204	Cry6Ba
20141124DDDT204	Cry6Ba
20141124DDDT204	Cry6Ba
20141124DDDT204	Cry6Ba
20141124DDDT205	Cry6Ba
20141124DDDT205	Cry6Ba
20141124DDDT205	Cry6Ba
20141124DDDT205	Cry6Ba
20141124DDDT205	Cry6Ba
20141124DDDT205	Cry6Ba
20141124DDDT205	Cry6Ba
20141124DDDT205	Cry6Ba
20141124DDDT205	Cry6Ba
20141124DDDT205	Cry6Ba
20141210FLYT013	Cry6Ba
20141210FLYT013	Cry6Ba
20141210FLYT013	Cry6Ba
20141210FLYT013	Cry6Ba
20141210FLYT013	Cry6Ba
20141210FLYT013	Cry6Ba
20141210FLYT013	Cry6Ba
20141210FLYT013	Cry6Ba
20141210FLYT013	Cry6Ba
20141210FLYT013	Cry6Ba
20141210FLYT013	Cry6Ba
20141210FLYT013	Cry6Ba
20141210FLYT013	Cry6Ba
20141210FLYT014	Cry6Ba
20141210FLYT014	Cry6Ba
20141210FLYT014	Cry6Ba
20141210FLYT014	Cry6Ba
20141210FLYT014	Cry6Ba
20141210FLYT014	Cry6Ba
20141210FLYT014	Cry6Ba
20141210FLYT014	Cry6Ba
20141210FLYT014	Cry6Ba
20141210FLYT014	Cry6Ba
20141215FLYT021	Cry6Ba
20141215FLYT021	Cry6Ba
20141215FLYT021	Cry6Ba
20141215FLYT021	Cry6Ba
20141215FLYT021	Cry6Ba
20141215FLYT021	Cry6Ba
20141215FLYT021	Cry6Ba
20141215FLYT021	Cry6Ba
20141219WGJT044	Cry6Ba
20141219WGJT044	Cry6Ba
20141219WGJT044	Cry6Ba
20141219WGJT044	Cry6Ba
20141219WGJT044	Cry6Ba
20141219WGJT044	Cry6Ba
20141219WGJT044	Cry6Ba
20141219WGJT044	Cry6Ba
20141219WGJT044	Cry6Ba
20141219WGJT044	Cry6Ba
20141219WGJT048	Cry6Ba
20141219WGJT048	Cry6Ba
20141219WGJT048	Cry6Ba
20141219WGJT048	Cry6Ba
20141219WGJT048	Cry6Ba
20141219WGJT048	Cry6Ba
20141219WGJT048	Cry6Ba
20141219WGJT048	Cry6Ba
20141219WGJT048	Cry6Ba
20141219WGJT048	Cry6Ba
20141219WGJT052	Cry6Ba
20141219WGJT052	Cry6Ba
20141219WGJT052	Cry6Ba
20141219WGJT052	Cry6Ba
20141219WGJT052	Cry6Ba
20141219WGJT052	Cry6Ba
20141219WGJT052	Cry6Ba
20141219WGJT052	Cry6Ba
20141219WGJT052	Cry6Ba
20141219WGJT052	Cry6Ba
20141219WGJT052	Cry6Ba
20170417XJYH05	Cry6Ba
20170417XJYH05	Cry6Ba
20170417XJYH05	Cry6Ba
20170417XJYH05	Cry6Ba
20170417XJYH05	Cry6Ba
20170417XJYH06	Cry6Ba
20170417XJYH06	Cry6Ba
20170417XJYH06	Cry6Ba
20170417XJYH06	Cry6Ba
20170417XJYH06	Cry6Ba
20170417XJYH06	Cry6Ba
20170417XJYH06	Cry6Ba
20170417XJYH06	Cry6Ba
20170417XJYH06	Cry6Ba
20170417XJYH06	Cry6Ba
20170417XJYH06	Cry6Ba
20170417XJYH06	Cry6Ba
20170417XJYH06	Cry6Ba
20170417XJYH06	Cry6Ba
20170417XJYH07	Cry6Ba
20170417XJYH07	Cry6Ba
20170417XJYH07	Cry6Ba
20170417XJYH07	Cry6Ba
20170417XJYH07	Cry6Ba
20170417XJYH07	Cry6Ba
20170417XJYH07	Cry6Ba
20170417XJYH07	Cry6Ba
20170417XJYH07	Cry6Ba
20170417XJYH07	Cry6Ba
20170417XJYH07	Cry6Ba
